item,url
"Invader Zim", https://www.paramountplus.com/shows/invader-zim/
"Irrational Fears", https://www.paramountplus.com/shows/irrational-fears/
"Isle of MTV: Malta", https://www.paramountplus.com/shows/isle-of-mtv-malta/
"It's Pony", https://www.paramountplus.com/shows/its-pony/
"It's a Mann's World", https://www.paramountplus.com/shows/its-a-manns-world/
"JAG", https://www.paramountplus.com/shows/jag/
"Jackass", https://www.paramountplus.com/shows/jackass/
"JAY-Z and Gayle King: Brooklyn’s Own", https://www.paramountplus.com/shows/jay-z-and-gayle-king-brooklyns-own/
"Jeff & Some Aliens", https://www.paramountplus.com/shows/jeff-and-some-aliens/
"Jeff Ross Presents: Roast Battle", https://www.paramountplus.com/shows/jeff-ross-presents-roast-battle/
"Jericho", https://www.paramountplus.com/shows/jericho/
"Jersey Shore", https://www.paramountplus.com/shows/jersey-shore/
"Jersey Shore Family Vacation", https://www.paramountplus.com/shows/jersey-shore-family-vacation/
"The Jeselnik Offensive", https://www.paramountplus.com/shows/the-jeselnik-offensive/
"The Jim Gaffigan Show", https://www.paramountplus.com/shows/the-jim-gaffigan-show/
"Joe Pickett", https://www.paramountplus.com/shows/joe-pickett/
"John Oliver's New York Stand-Up Show", https://www.paramountplus.com/shows/john-olivers-new-york-stand-up-show/
"Just Another Immigrant", https://www.paramountplus.com/shows/just-another-immigrant/
"KABLAM!", https://www.paramountplus.com/shows/kablam/
"Kamp Koral", https://www.paramountplus.com/shows/kamp-koral/
"Kenan & Kel", https://www.paramountplus.com/shows/kenan-kel/
"Key & Peele", https://www.paramountplus.com/shows/key-and-peele/
"Kickin' It", https://www.paramountplus.com/shows/kickin-it/
"Killer IQ: Lion vs. Hyena", https://www.paramountplus.com/shows/killer-iq-lion-vs-hyena/
"The Kings", https://www.paramountplus.com/shows/the-kings/
"Kiri & Lou", https://www.paramountplus.com/shows/kiri-lou/
"Klepper", https://www.paramountplus.com/shows/klepper/
"Knight Squad", https://www.paramountplus.com/shows/knight-squad/
"Knuckles", https://www.paramountplus.com/shows/knuckles/
"Kroll Show", https://www.paramountplus.com/shows/kroll-show/
"Kung Fu Panda: Legends of Awesomeness", https://www.paramountplus.com/shows/kung-fu-panda-legends-of-awesomeness/
"L.A. Frock Stars", https://www.paramountplus.com/shows/la-frock-stars/
"LEGO City Adventures", https://www.paramountplus.com/shows/lego-city-adventures/
"LEGO Jurassic World", https://www.paramountplus.com/shows/lego-jurassic-world/
"The L Word", https://www.paramountplus.com/shows/the-l-word/
"Laguna Beach ", https://www.paramountplus.com/shows/laguna-beach/
"Land of Gremlins", https://www.paramountplus.com/shows/land-of-gremlins/
"Land of Primates", https://www.paramountplus.com/shows/land-of-primates/
"The Last Cowboy", https://www.paramountplus.com/shows/the-last-cowboy/
"The Late Show with Stephen Colbert", https://www.paramountplus.com/shows/the-late-show-with-stephen-colbert/
"The Laura Clery Project", https://www.paramountplus.com/shows/the-laura-clery-project/
"Lawmen: Bass Reeves", https://www.paramountplus.com/shows/lawmen-bass-reeves/
"The Legend of Korra", https://www.paramountplus.com/shows/the-legend-of-korra/
"Legends of the Hidden Temple", https://www.paramountplus.com/shows/legends-of-the-hidden-temple/
"Legends of the Pharaohs", https://www.paramountplus.com/shows/legends-of-the-pharaohs/
"Let's Just Play: Go Healthy Challenge", https://www.paramountplus.com/shows/lets-just-play-go-healthy-challenge/
"Let's Make a Deal", https://www.paramountplus.com/shows/lets_make_a_deal/
"Liam Gallagher - Knebworth 22", https://www.paramountplus.com/shows/liam-gallagher-knebworth-22/
"Life Unexpected", https://www.paramountplus.com/shows/life-unexpected/
"The Life of Earth", https://www.paramountplus.com/shows/the-life-of-earth/
"Limitless", https://www.paramountplus.com/shows/limitless/
"The Lincoln Project", https://www.paramountplus.com/shows/the-lincoln-project/
"Lindsay Lohan's Beach Club", https://www.paramountplus.com/shows/lindsay-lohans-beach-club/
"Lingo", https://www.paramountplus.com/shows/lingo/
"Lip Sync Battle", https://www.paramountplus.com/shows/lip-sync-battle/
"The Living Beach", https://www.paramountplus.com/shows/the-living-beach/
"The Lost Tapes", https://www.paramountplus.com/shows/the-lost-tapes/
"Lotería Loca", https://www.paramountplus.com/shows/loteria-loca/
"The Loud House", https://www.paramountplus.com/shows/loud-house/
"Love & Hip Hop Miami", https://www.paramountplus.com/shows/love-hip-hop-miami/
"Love ALLways", https://www.paramountplus.com/shows/love-allways/
"The Love Boat", https://www.paramountplus.com/shows/the_love_boat/
"Love Daily", https://www.paramountplus.com/shows/love-daily/
"The Love Experiment", https://www.paramountplus.com/shows/the-love-experiment/
"Love Fraud", https://www.paramountplus.com/shows/love-fraud/
"Love Island", https://www.paramountplus.com/shows/love-island/
"Love & Hip Hop", https://www.paramountplus.com/shows/love-and-hip-hop/
"Love & Hip Hop Atlanta", https://www.paramountplus.com/shows/love-and-hip-hop-atlanta/
"Love & Hip Hop Hollywood", https://www.paramountplus.com/shows/love-and-hip-hop-hollywood/
"MTV Couples Retreat", https://www.paramountplus.com/shows/couples-retreat/
"MTV Floribama Shore", https://www.paramountplus.com/shows/floribama-shore/
"MTV's Family Legacy", https://www.paramountplus.com/shows/family-legacy/
"MTV2's Guy Code", https://www.paramountplus.com/shows/mtv2s-guy-code/
"MTV Cribs", https://www.paramountplus.com/shows/mtv-cribs/
"MTV Movie & TV Awards", https://www.paramountplus.com/shows/mtv-movie-tv-awards/
"MTV Unplugged", https://www.paramountplus.com/shows/mtv-unplugged/
"MVP: Most Valuable Performer", https://www.paramountplus.com/shows/most-valuable-performer/
"MacGyver", https://www.paramountplus.com/shows/macgyver/
"MacGyver Classic", https://www.paramountplus.com/shows/macgyver-classic/
"Macro Worlds", https://www.paramountplus.com/shows/macro-worlds/
"Made", https://www.paramountplus.com/shows/made/
"Madeline", https://www.paramountplus.com/shows/madeline/
"Make It Out Alive", https://www.paramountplus.com/shows/make-it-out-alive/
"Make It Pop", https://www.paramountplus.com/shows/make-it-pop/
"Make or Break: The Linda Perry Project", https://www.paramountplus.com/shows/make-or-break-the-linda-perry-project/
"Man Up", https://www.paramountplus.com/shows/man-up/
"Man With A Plan", https://www.paramountplus.com/shows/man-with-a-plan/
"Man in the Middle", https://www.paramountplus.com/shows/man-in-the-middle/
"Marriage Rescue", https://www.paramountplus.com/shows/marriage-rescue/
"The Masters", https://www.paramountplus.com/shows/the-masters/
"Maurice Sendak's Little Bear", https://www.paramountplus.com/shows/maurice-sendaks-little-bear/
"Max & Ruby", https://www.paramountplus.com/shows/max-and-ruby/
"Mayor of Kingstown", https://www.paramountplus.com/shows/mayor-of-kingstown/
"Medium", https://www.paramountplus.com/shows/medium/
"Melrose Place", https://www.paramountplus.com/shows/melrose_place/
"The Meltdown with Jonah and Kumail", https://www.paramountplus.com/shows/the-meltdown-with-jonah-and-kumail/
"Metallica Presents: The Helping Hands Concert", https://www.paramountplus.com/shows/metallica-presents-the-helping-hands-concert/
"Middlemost Post", https://www.paramountplus.com/shows/middlemost-post/
"The Mighty B!", https://www.paramountplus.com/shows/the-mighty-b/
"Mighty Cruise Ships", https://www.paramountplus.com/shows/mighty-cruise-ships/
"Mighty Trains", https://www.paramountplus.com/shows/mighty-trains/
"Mike Judge's Beavis and Butt-Head", https://www.paramountplus.com/shows/mike-judges-beavis-and-butt-head/
"Million Dollar American Princesses", https://www.paramountplus.com/shows/million-dollar-american-princesses/
"Mini-Mocks", https://www.paramountplus.com/shows/mini-mocks/
"The Missing Evidence", https://www.paramountplus.com/shows/the-missing-evidence/
"Mission Impossible", https://www.paramountplus.com/shows/mission-impossible/
"Mob Wives", https://www.paramountplus.com/shows/mob-wives/
"Moesha", https://www.paramountplus.com/shows/moesha/
"Monkey Island", https://www.paramountplus.com/shows/monkey-island/
"Moonbeam City", https://www.paramountplus.com/shows/moonbeam-city/
"Murder In The Thirst", https://www.paramountplus.com/shows/murder-in-the-thirst/
"Murder in Big Horn", https://www.paramountplus.com/shows/murder-in-big-horn/
"Murder in the Bayou", https://www.paramountplus.com/shows/murder-in-the-bayou/
"Murderous History", https://www.paramountplus.com/shows/murderous-history/
"Must Love Christmas", https://www.paramountplus.com/shows/must-love-christmas/
"My Dead Ex", https://www.paramountplus.com/shows/my-dead-ex/
"My Dream Quinceañera", https://www.paramountplus.com/shows/my-dream-quinceanera/
"My Life As A Teenage Robot", https://www.paramountplus.com/shows/my-life-as-a-teenage-robot/
"My Super Sweet 16", https://www.paramountplus.com/shows/my-super-sweet-16/
"My True Crime Story", https://www.paramountplus.com/shows/my-true-crime-story/
"Mysteries of Evolution", https://www.paramountplus.com/shows/mysteries-of-evolution/
"Mysteries of the Mekong", https://www.paramountplus.com/shows/mysteries-of-the-mekong/
"Mystic Britain", https://www.paramountplus.com/shows/mystic-britain/
"NCAA March Madness", https://www.paramountplus.com/shows/ncaa-march-madness/
"NCIS", https://www.paramountplus.com/shows/ncis/
"NCIS: Hawai'i", https://www.paramountplus.com/shows/ncis-hawaii/
"NCIS: New Orleans", https://www.paramountplus.com/shows/ncis-new-orleans/
"NCIS: Sydney", https://www.paramountplus.com/shows/ncis-sydney/
"NFL Slimetime", https://www.paramountplus.com/shows/nfl-slimetime/
"NFL on CBS", https://www.paramountplus.com/shows/nfl-on-cbs/
"The Naked Brothers Band", https://www.paramountplus.com/shows/the-naked-brothers-band/
"Nathan For You", https://www.paramountplus.com/shows/nathan-for-you/
"National Women's Soccer League", https://www.paramountplus.com/shows/national-womens-soccer-league/
"Ned's Declassified School Survival Guide", https://www.paramountplus.com/shows/neds-declassified-school-survival-guide/
"The Neighborhood", https://www.paramountplus.com/shows/the-neighborhood/
"Nellyville", https://www.paramountplus.com/shows/nellyville/
"Never Seen Again", https://www.paramountplus.com/shows/never-seen-again/
"The New Edition Story", https://www.paramountplus.com/shows/the-new-edition-story/
"The New Negroes with Baron Vaughn & Open Mike Eagle", https://www.paramountplus.com/shows/the-new-negroes-with-baron-vaughn-and-open-mike-eagle/
"Next", https://www.paramountplus.com/shows/next/
"Ni Hao Kai-Lan", https://www.paramountplus.com/shows/ni-hao-kai-lan/
"Nick Arcade", https://www.paramountplus.com/shows/nick-arcade/
"Nick Cannon Presents: Wild 'N Out", https://www.paramountplus.com/shows/nick-cannon-presents-wild-n-out/
"Nick News", https://www.paramountplus.com/shows/nick-news/
"Noah's Arc", https://www.paramountplus.com/shows/noahs-arc/
"The Noggins", https://www.paramountplus.com/shows/the-noggins/
"Nomads of the Serengeti", https://www.paramountplus.com/shows/nomads-of-the-serengeti/
"Norman Lear: A Life on Television", https://www.paramountplus.com/shows/norman-lear-a-life-on-television/
"Now Hiring with Michelle Wolf", https://www.paramountplus.com/shows/now-hiring-with-michelle-wolf/
"Ocean Parks", https://www.paramountplus.com/shows/ocean-parks/
"The Odd Couple", https://www.paramountplus.com/shows/the-odd-couple/
"The Odd Couple Classic", https://www.paramountplus.com/shows/the-odd-couple-classic/
"The Offer", https://www.paramountplus.com/shows/the-offer/
"Ollie's Pack", https://www.paramountplus.com/shows/ollies-pack/
"One Dollar", https://www.paramountplus.com/shows/one-dollar/
"One Last Time: An Evening with Tony Bennett and Lady Gaga", https://www.paramountplus.com/shows/one-last-time-an-evening-with-tony-bennett-and-lady-gaga/
"One Thousand Years of Slavery", https://www.paramountplus.com/shows/one-thousand-years-of-slavery/
"One World: Together At Home", https://www.paramountplus.com/shows/one-world-together-at-home/
"Oobi", https://www.paramountplus.com/shows/oobi/
"Orangutan Jungle School", https://www.paramountplus.com/shows/orangutan-jungle-school/
"Oswald", https://www.paramountplus.com/shows/oswald/
"Outcry", https://www.paramountplus.com/shows/outcry/
"PAW Patrol", https://www.paramountplus.com/shows/paw-patrol/
"The Pacific War in Color", https://www.paramountplus.com/shows/the-pacific-war-in-color/
"Painkiller: The Tylenol Murders", https://www.paramountplus.com/shows/painkiller-the-tylenol-murders/
"Parental Control", https://www.paramountplus.com/shows/parental-control/
"Party Down South", https://www.paramountplus.com/shows/party-down-south/
"The Penguins of Madagascar", https://www.paramountplus.com/shows/the-penguins-of-madagascar/
"Penn & Teller: Bullshit!", https://www.paramountplus.com/shows/penn-and-teller-bullshit/
"Penny Dreadful", https://www.paramountplus.com/shows/penny-dreadful/
"Peppa Pig", https://www.paramountplus.com/shows/peppa-pig/
"Perry Mason", https://www.paramountplus.com/shows/perry_mason/
"Person to Person with Norah O'Donnell", https://www.paramountplus.com/shows/person-to-person-with-norah-odonnell/
"Pickled", https://www.paramountplus.com/shows/pickled/
"Pink Collar Crimes", https://www.paramountplus.com/shows/pink-collar-crimes/
"Planes That Changed the World", https://www.paramountplus.com/shows/planes-that-changed-the-world/
"Planet Sheen", https://www.paramountplus.com/shows/planet-sheen/
"The President Show", https://www.paramountplus.com/shows/the-president-show/
"The Price Is Right", https://www.paramountplus.com/shows/the_price_is_right/
"Private Lives of the Monarchs", https://www.paramountplus.com/shows/private-lives-of-the-monarchs/
"Private Lives of the Windsors", https://www.paramountplus.com/shows/private-lives-of-the-windsors/
"Punk'd", https://www.paramountplus.com/shows/punk-d-mtv/
"Punk'd (BET)", https://www.paramountplus.com/shows/punk-d/
"The Putin Interviews", https://www.paramountplus.com/shows/the-putin-interviews/
"Queer As Folk", https://www.paramountplus.com/shows/queer-as-folk/
"RENO 911!", https://www.paramountplus.com/shows/reno-911/
"Rabbit Hole", https://www.paramountplus.com/shows/rabbit-hole/
"Raid The Cage", https://www.paramountplus.com/shows/raid-the-cage/
"Ray Donovan", https://www.paramountplus.com/shows/ray-donovan/
"Ready, Set, Race", https://www.paramountplus.com/shows/ready-set-race/
"The Reagans", https://www.paramountplus.com/shows/the-reagans/
